LocationId;ProductId;ValidationDateTime;CalculatedProbability
1796;305949;2023-07-22 14:58:18.000;0.521778711948977
279;394383;2023-07-22 14:58:18.000;0.7545213836006057
292;340422;2023-07-22 14:58:19.000;0.27875669597735664
292;389939;2023-07-22 14:58:19.000;0.7799956990610164
1796;289172;2023-07-22 14:58:19.000;0.4978971378114005
1796;395037;2023-07-22 14:58:19.000;0.585141897124276
292;440169;2023-07-22 14:58:19.000;0.7674784795789253
1796;500780;2023-07-22 14:58:19.000;0.6208757322248963
292;485964;2023-07-22 14:58:19.000;0.628726161636794
292;498072;2023-07-22 14:58:19.000;0.5596161648216929
292;499634;2023-07-22 14:58:19.000;0.6341482329711529
279;531774;2023-07-22 14:58:19.000;0.5644148952727015
292;428414;2023-07-22 14:58:19.000;0.8025505542629007
1796;354177;2023-07-22 14:58:19.000;0.48483208830910457
292;402897;2023-07-22 14:58:19.000;0.7448753677535995
1796;291136;2023-07-22 14:58:19.000;0.6487579603094158
292;289999;2023-07-22 14:58:20.000;0.768416172209541
292;424792;2023-07-22 14:58:20.000;0.5923893782227305
292;570502;2023-07-22 14:58:20.000;0.6417194080130646
292;327008;2023-07-22 14:58:20.000;0.5735956149351645
292;512026;2023-07-22 14:58:20.000;0.7515833514929685
292;329393;2023-07-22 14:58:20.000;0.44431621744591243
292;290368;2023-07-22 14:58:20.000;0.555429875936347
292;490815;2023-07-22 14:58:20.000;0.5661497205768492
292;401971;2023-07-22 14:58:21.000;0.7916390562726415
292;560531;2023-07-22 14:58:21.000;0.7976567759852011
292;309346;2023-07-22 14:58:21.000;0.5870491398850167
292;486008;2023-07-22 14:58:21.000;0.48179238051117473
292;289912;2023-07-22 14:58:21.000;0.7736835037069538
292;516548;2023-07-22 14:58:22.000;0.5754947976930553
325;405243;2023-07-22 14:58:22.000;0.5712038101311258
325;430188;2023-07-22 14:58:22.000;0.5371118366359815
292;427049;2023-07-22 14:58:22.000;0.7457264035610556
325;425848;2023-07-22 14:58:22.000;0.4930378312649437
292;484598;2023-07-22 14:58:22.000;0.7375100848025097
292;330045;2023-07-22 14:58:22.000;0.7881610126767462
325;378171;2023-07-22 14:58:23.000;0.5173429428631496
325;409482;2023-07-22 14:58:23.000;0.5538747259790794
325;340422;2023-07-22 14:58:23.000;0.6328840451983527
325;428333;2023-07-22 14:58:23.000;0.756776070942965
325;460787;2023-07-22 14:58:23.000;0.655271725197571
325;307729;2023-07-22 14:58:23.000;0.4848088154450972
325;483961;2023-07-22 14:58:23.000;0.6647721006427828
325;461860;2023-07-22 14:58:24.000;0.6083420682232067
325;288527;2023-07-22 14:58:24.000;0.7746795045413738
325;485161;2023-07-22 14:58:24.000;0.561597557322339
325;428730;2023-07-22 14:58:24.000;0.512035078938572
325;514407;2023-07-22 14:58:24.000;0.5908187557279121
325;515500;2023-07-22 14:58:24.000;0.596954385333266
325;538886;2023-07-22 14:58:24.000;0.4536203435462398
356;290368;2023-07-22 14:58:25.000;0.6466113247254569
356;428333;2023-07-22 14:58:25.000;0.6131295316298749
325;337234;2023-07-22 14:58:25.000;0.4844812460229327
325;461229;2023-07-22 14:58:25.000;0.6483327578370495
325;430190;2023-07-22 14:58:25.000;0.5225659388559596
325;405983;2023-07-22 14:58:25.000;0.44525947328461885
325;428410;2023-07-22 14:58:25.000;0.735833668230353
325;536520;2023-07-22 14:58:25.000;0.6240521152239905
1881;427525;2023-07-22 14:58:26.000;0.6477073353858604
1881;426577;2023-07-22 14:58:26.000;0.8126968330558464
1881;427517;2023-07-22 14:58:26.000;0.667350517646777
1881;428402;2023-07-22 14:58:26.000;0.7971857658403732
356;509553;2023-07-22 14:58:26.000;0.6334209447650623
1881;427524;2023-07-22 14:58:26.000;0.8337785809714741
356;341568;2023-07-22 14:58:26.000;0.618687646973715
356;304821;2023-07-22 14:58:26.000;0.6551725368193546
356;498615;2023-07-22 14:58:26.000;0.5894032246298211
356;485344;2023-07-22 14:58:26.000;0.6318469810690183
1881;428413;2023-07-22 14:58:27.000;0.7976557598488309
356;355704;2023-07-22 14:58:27.000;0.6385137793782318
1881;341568;2023-07-22 14:58:27.000;0.6206383601857843
1881;485376;2023-07-22 14:58:27.000;0.6234982686149649
1881;309093;2023-07-22 14:58:27.000;0.6409846262823178
1881;425718;2023-07-22 14:58:27.000;0.8101154298146287
356;426700;2023-07-22 14:58:27.000;0.6262818586768039
1881;359089;2023-07-22 14:58:27.000;0.7940234729021708
356;570502;2023-07-22 14:58:27.000;0.6551988179127628
356;485964;2023-07-22 14:58:27.000;0.6239429934126203
356;501179;2023-07-22 14:58:27.000;0.6437595555404094
1881;428415;2023-07-22 14:58:28.000;0.8128186163217014
1881;427661;2023-07-22 14:58:28.000;0.5523278186884409
356;375354;2023-07-22 14:58:28.000;0.6413803535510189
356;498653;2023-07-22 14:58:28.000;0.6246831848165003
356;408803;2023-07-22 14:58:28.000;0.6102065245090862
356;389939;2023-07-22 14:58:28.000;0.6414327954875692
1881;410696;2023-07-22 14:58:28.000;0.6072189407125765
1881;426494;2023-07-22 14:58:28.000;0.7932673071506078
1881;570502;2023-07-22 14:58:28.000;0.7741347434620841
356;425436;2023-07-22 14:58:28.000;0.6446259271872935
1881;404942;2023-07-22 14:58:29.000;0.7933092585746178
356;425717;2023-07-22 14:58:29.000;0.6380162929044103
1881;428414;2023-07-22 14:58:29.000;0.8159517407505515
356;347802;2023-07-22 14:58:29.000;0.6253098398993914
1881;306498;2023-07-22 14:58:29.000;0.5631374290627313
1881;483961;2023-07-22 14:58:29.000;0.5633229416901024
356;389251;2023-07-22 14:58:29.000;0.6250594639759014
367;292487;2023-07-22 14:58:29.000;0.6504389427674844
1881;341319;2023-07-22 14:58:29.000;0.7498382048044426
1881;427533;2023-07-22 14:58:29.000;0.4358634925038691
356;516078;2023-07-22 14:58:29.000;0.6178962500982494
356;371219;2023-07-22 14:58:29.000;0.6161972949581899
1881;309277;2023-07-22 14:58:29.000;0.607092237366595
1881;440717;2023-07-22 14:58:29.000;0.69504089071858
367;498072;2023-07-22 14:58:29.000;0.5730141845656951
1881;426089;2023-07-22 14:58:29.000;0.7636355763876116
1885;427524;2023-07-22 14:58:30.000;0.6467050579592866
367;428405;2023-07-22 14:58:30.000;0.6430073473126096
367;304806;2023-07-22 14:58:30.000;0.6130918976606142
367;425437;2023-07-22 14:58:30.000;0.6310832552815491
1885;428408;2023-07-22 14:58:30.000;0.5132693727280558
367;426577;2023-07-22 14:58:30.000;0.6551767633684616
367;427524;2023-07-22 14:58:30.000;0.6449548008027467
1885;289673;2023-07-22 14:58:30.000;0.6742876730627962
1885;289579;2023-07-22 14:58:30.000;0.6416198444483356
367;393600;2023-07-22 14:58:30.000;0.6527547853229694
1885;444341;2023-07-22 14:58:30.000;0.46023478334929163
1885;319958;2023-07-22 14:58:30.000;0.608002178474398
367;426089;2023-07-22 14:58:31.000;0.6544070855054865
367;425438;2023-07-22 14:58:31.000;0.6497030994689809
1885;295155;2023-07-22 14:58:31.000;0.7002153081193843
1885;429337;2023-07-22 14:58:31.000;0.5995803460547005
1885;325860;2023-07-22 14:58:31.000;0.7865423186567004
1885;425684;2023-07-22 14:58:31.000;0.4174720529011852
1885;306081;2023-07-22 14:58:31.000;0.6864020440644066
1885;423697;2023-07-22 14:58:31.000;0.25059701257099665
367;542589;2023-07-22 14:58:31.000;0.4769318960364837
367;413140;2023-07-22 14:58:31.000;0.6158501725375417
367;323540;2023-07-22 14:58:31.000;0.6096339343404548
1885;409482;2023-07-22 14:58:31.000;0.5977926321872706
367;485376;2023-07-22 14:58:31.000;0.6043125786054357
1885;391905;2023-07-22 14:58:31.000;0.529819751524905
1885;426254;2023-07-22 14:58:31.000;0.4262399018224388
1885;561163;2023-07-22 14:58:32.000;0.2576455837815468
367;300598;2023-07-22 14:58:32.000;0.6144245390281121
1885;531774;2023-07-22 14:58:32.000;0.6538820638095493
367;425846;2023-07-22 14:58:32.000;0.42335343269527975
367;515977;2023-07-22 14:58:32.000;0.6250554245689803
1885;305359;2023-07-22 14:58:32.000;0.31230473156538546
1885;339531;2023-07-22 14:58:32.000;0.6552588168716509
367;294814;2023-07-22 14:58:32.000;0.6258450714411848
1885;427533;2023-07-22 14:58:32.000;0.5877012734200652
367;531939;2023-07-22 14:58:32.000;0.6066495713965795
367;352489;2023-07-22 14:58:32.000;0.6369342583923903
1885;410696;2023-07-22 14:58:32.000;0.5264092210700452
367;484598;2023-07-22 14:58:32.000;0.6298305763211605
1885;393419;2023-07-22 14:58:32.000;0.5185286106195055
367;500874;2023-07-22 14:58:33.000;0.6292622704194647
1896;553711;2023-07-22 14:58:33.000;0.5055407604727861
367;387318;2023-07-22 14:58:33.000;0.6576806865082313
381;500532;2023-07-22 14:58:33.000;0.48494524351349383
1885;483916;2023-07-22 14:58:33.000;0.49033655465398474
1885;529913;2023-07-22 14:58:33.000;0.5246431598494015
1885;504160;2023-07-22 14:58:33.000;0.49881329253641915
1885;307729;2023-07-22 14:58:33.000;0.6345999691416786
1885;425389;2023-07-22 14:58:33.000;0.4446447361233183
1885;484922;2023-07-22 14:58:33.000;0.4378350733782011
381;425437;2023-07-22 14:58:33.000;0.6319665729800805
1896;408332;2023-07-22 14:58:33.000;0.7725213647431338
381;531774;2023-07-22 14:58:34.000;0.7619999150103887
1896;341568;2023-07-22 14:58:34.000;0.6077166944061669
381;498615;2023-07-22 14:58:34.000;0.5947768585342948
381;485161;2023-07-22 14:58:34.000;0.5461761449253617
381;325860;2023-07-22 14:58:34.000;0.6246967710905778
1896;394383;2023-07-22 14:58:34.000;0.741921159335231
381;310892;2023-07-22 14:58:35.000;0.677196688116675
381;425848;2023-07-22 14:58:35.000;0.6415906953158108
381;338999;2023-07-22 14:58:35.000;0.64591324496848
381;440500;2023-07-22 14:58:35.000;0.6000641476915213
1896;341661;2023-07-22 14:58:35.000;0.7553863966176618
1896;500627;2023-07-22 14:58:35.000;0.6405464621731155
1896;561710;2023-07-22 14:58:35.000;0.5897541985426129
1896;485473;2023-07-22 14:58:35.000;0.5152560875995037
381;574768;2023-07-22 14:58:35.000;0.809544726810168
1896;514225;2023-07-22 14:58:35.000;0.6155614523088214
1896;516078;2023-07-22 14:58:35.000;0.6195137271359101
381;306829;2023-07-22 14:58:36.000;0.6412144924213645
381;426700;2023-07-22 14:58:36.000;0.6158044673200711
381;519847;2023-07-22 14:58:36.000;0.7839494048464491
381;341568;2023-07-22 14:58:36.000;0.6053722103906728
381;310210;2023-07-22 14:58:36.000;0.649063452734346
1896;440717;2023-07-22 14:58:36.000;0.5204168700663656
1896;484333;2023-07-22 14:58:36.000;0.5995773498811805
1896;426577;2023-07-22 14:58:36.000;0.5501211442515256
381;388714;2023-07-22 14:58:36.000;0.6269877579166258
1896;442179;2023-07-22 14:58:36.000;0.6146831630204671
381;377540;2023-07-22 14:58:36.000;0.5933942396572575
1896;424792;2023-07-22 14:58:36.000;0.6084734516241941
1896;336538;2023-07-22 14:58:36.000;0.7496087056927961
1896;428405;2023-07-22 14:58:37.000;0.6164405381152779
1896;306829;2023-07-22 14:58:37.000;0.7689874314658651
390;420892;2023-07-22 14:58:37.000;0.5158305292763702
1896;303797;2023-07-22 14:58:37.000;0.6506171292760258
390;425435;2023-07-22 14:58:37.000;0.5534725950796128
1896;359711;2023-07-22 14:58:37.000;0.627102107602707
1923;291734;2023-07-22 14:58:37.000;0.459576899598936
390;498069;2023-07-22 14:58:37.000;0.45907839825962066
